2020/05/15,1,3602
2020/05/16,1,3603
2020/05/17,1,3604
2020/05/18,1,3605
2020/05/21,1,3606
2020/05/22,2,3608
2020/05/23,1,3609
2020/05/24,1,3610
2020/05/26,3,3613
2020/05/27,1,3614
2020/05/30,2,3616
2020/05/31,2,3618
2020/06/01,2,3620
2020/06/02,1,3621
2020/06/03,1,3622
2020/06/04,3,3625
2020/06/05,1,3626
2020/06/08,3,3629
2020/06/09,1,3630
2020/06/10,2,3632
2020/06/11,3,3635
2020/06/12,1,3636
2020/06/13,2,3638
2020/06/15,3,3641
2020/06/17,4,3645
2020/06/18,3,3648
2020/06/19,2,3650
2020/06/21,1,3651
2020/06/22,6,3657
2020/06/23,6,3663
2020/06/24,3,3666
2020/06/25,1,3667
2020/06/26,2,3669
2020/06/27,4,3673
2020/06/28,6,3679
2020/06/29,3,3682
2020/06/30,6,3688
2020/07/01,5,3693
2020/07/02,2,3695
2020/07/03,2,3697
2020/07/04,3,3700
2020/07/06,5,3705
2020/07/07,2,3707
2020/07/08,5,3712
2020/07/09,4,3716
2020/07/10,5,3721
2020/07/11,2,3723
2020/07/13,1,3724
2020/07/14,7,3731
2020/07/15,1,3732
2020/07/16,3,3735
2020/07/17,1,3736
2020/07/19,1,3737
2020/07/21,7,3744
2020/07/22,4,3748
2020/07/23,6,3754
2020/07/24,3,3757
2020/07/25,2,3759
2020/07/26,1,3760
2020/07/27,2,3762
2020/07/28,3,3765
2020/07/29,4,3769
2020/07/30,3,3772
2020/07/31,3,3775
2020/08/01,2,3777
2020/08/02,3,3780
2020/08/03,1,3781
2020/08/05,3,3784
2020/08/06,2,3786
2020/08/08,1,3787
2020/08/09,1,3788
2020/08/10,1,3789
2020/08/11,4,3793
2020/08/12,2,3795
2020/08/13,3,3798
2020/08/14,4,3802
2020/08/15,2,3804
2020/08/16,1,3805
2020/08/17,2,3807
2020/08/18,1,3808
2020/08/19,2,3810
2020/08/20,2,3812
2020/08/21,1,3813
2020/08/23,2,3815
2020/08/24,1,3816
2020/08/25,1,3817
2020/08/26,2,3819
2020/08/27,1,3820
2020/08/28,3,3823
2020/08/29,3,3826
2020/08/30,2,3828
2020/08/31,2,3830
2020/09/01,1,3831
2020/09/02,4,3835
2020/09/03,3,3838
2020/09/04,1,3839
2020/09/05,2,3841
2020/09/07,2,3843
2020/09/08,5,3848
2020/09/09,2,3850
2020/09/10,1,3851
2020/09/11,3,3854
2020/09/12,1,3855
2020/09/14,2,3857
2020/09/15,3,3860
2020/09/16,3,3863
2020/09/17,3,3866
2020/09/18,1,3867
2020/09/19,1,3868
2020/09/20,4,3872
2020/09/21,2,3874
2020/09/22,1,3875
2020/09/24,5,3880
2020/09/25,2,3882
2020/09/27,3,3885
2020/09/28,4,3889
2020/09/29,3,3892
2020/10/01,2,3894
2020/10/02,3,3897
2020/10/05,2,3899
2020/10/06,1,3900
2020/10/07,1,3901
2020/10/08,2,3903
2020/10/09,1,3904
2020/10/10,3,3907
2020/10/11,4,3911
2020/10/12,4,3915
2020/10/13,1,3916
2020/10/14,1,3917
2020/10/16,3,3920
2020/10/17,2,3922
2020/10/18,3,3925
2020/10/19,1,3926
2020/10/20,2,3928
2020/10/21,2,3930
2020/10/22,6,3936
2020/10/23,2,3938
2020/10/24,1,3939
2020/10/25,5,3944
2020/10/26,1,3945
2020/10/27,4,3949
2020/10/28,3,3952
2020/10/29,3,3955
2020/10/30,4,3959
2020/10/31,3,3962
2020/11/01,1,3963
