2022/10/20,1,243
2022/10/21,3,246
2022/11/01,1,247
2022/11/02,4,251
2022/11/03,4,255
2022/11/07,1,256
2022/11/11,1,257
2022/11/14,2,259
2022/11/15,1,260
2022/11/16,1,261
2022/11/21,1,262
2022/11/23,2,264
2022/11/24,3,267
2022/11/25,1,268
2022/11/28,2,270
2022/11/29,1,271
2022/12/01,1,272
2022/12/05,3,275
2022/12/07,1,276
2022/12/08,2,278
2022/12/11,1,279
2022/12/12,2,281
2022/12/13,1,282
2022/12/15,2,284
2022/12/19,1,285
2022/12/20,4,289
2022/12/22,4,293
2022/12/29,1,294
2023/01/02,1,295
2023/01/05,1,296
2023/01/06,1,297
2023/01/09,1,298
2023/01/10,1,299
2023/01/14,1,300
2023/01/15,1,301
2023/01/18,2,303
2023/01/19,1,304
2023/01/22,1,305
2023/01/23,2,307
2023/01/24,2,309
2023/01/25,2,311
2023/01/28,1,312
2023/01/29,1,313
2023/01/30,1,314
2023/02/02,3,317
2023/02/05,1,318
2023/02/10,2,320
2023/02/15,1,321
2023/02/17,1,322
2023/02/21,1,323
2023/02/22,1,324
2023/02/27,1,325
2023/03/01,1,326
2023/03/02,2,328
2023/03/06,1,329
2023/03/07,4,333
2023/03/08,1,334
2023/03/12,1,335
2023/03/13,4,339
2023/03/15,2,341
2023/03/16,2,343
2023/03/20,2,345
2023/03/21,2,347
2023/03/29,4,351
2023/03/31,1,352
2023/04/03,1,353
2023/04/04,2,355
2023/04/11,1,356
2023/04/12,2,358
2023/04/13,1,359
2023/04/14,2,361
2023/04/17,1,362
2023/04/18,1,363
2023/04/20,1,364
2023/04/24,1,365
2023/04/25,1,366
2023/04/26,2,368
2023/04/28,2,370
2023/04/29,1,371
2023/05/03,1,372
2023/05/07,2,374
2023/05/08,1,375
2023/05/09,2,377
2023/05/10,1,378
2023/05/11,1,379
2023/05/13,1,380
2023/05/16,1,381
2023/05/17,3,384
2023/05/21,1,385
2023/05/22,1,386
2023/05/23,2,388
2023/05/26,1,389
2023/05/30,1,390
2023/05/31,2,392
2023/06/05,3,395
2023/06/06,1,396
2023/06/07,1,397
2023/06/08,1,398
2023/06/09,2,400
2023/06/11,1,401
2023/06/12,2,403
2023/06/13,2,405
2023/06/18,1,406
2023/06/19,1,407
2023/06/22,1,408
2023/06/23,1,409
2023/06/25,2,411
2023/06/26,1,412
2023/06/27,1,413
2023/06/28,2,415
2023/06/29,1,416
2023/06/30,1,417
2023/07/01,1,418
2023/07/03,1,419
2023/07/04,2,421
2023/07/05,1,422
2023/07/06,1,423
2023/07/08,1,424
2023/07/10,1,425
2023/07/11,1,426
2023/07/12,1,427
2023/07/14,1,428
2023/07/15,1,429
2023/07/18,1,430
2023/07/19,1,431
2023/07/20,1,432
2023/07/21,1,433
2023/07/23,1,434
2023/07/24,1,435
2023/07/25,1,436
2023/07/27,4,440
2023/07/28,1,441
2023/08/01,2,443
2023/08/02,2,445
2023/08/03,3,448
2023/08/04,3,451
2023/08/07,2,453
2023/08/10,3,456
2023/08/16,2,458
2023/08/18,2,460
2023/08/20,1,461
2023/08/21,3,464
2023/08/23,1,465
2023/08/24,3,468
2023/08/25,3,471
2023/08/28,1,472
2023/08/31,2,474
2023/09/04,2,476
2023/09/05,2,478
2023/09/06,3,481
2023/09/07,1,482
2023/09/09,1,483
2023/09/11,2,485
2023/09/12,2,487
2023/09/14,1,488
2023/09/15,4,492
2023/09/18,2,494
2023/09/20,1,495
2023/09/22,1,496
2023/09/25,1,497
2023/09/26,1,498
2023/09/27,2,500
2023/10/04,2,502
2023/10/05,1,503
2023/10/06,2,505
2023/10/07,1,506
2023/10/10,1,507
2023/10/12,1,508
2023/10/13,1,509
2023/10/15,1,510
2023/10/16,2,512
2023/10/17,1,513
2023/10/18,2,515
2023/10/19,2,517
2023/10/24,2,519
2023/10/25,2,521
2023/10/26,1,522
2023/10/27,1,523
2023/10/29,1,524
2023/10/31,1,525
2023/11/01,1,526
2023/11/06,1,527
2023/11/08,2,529
2023/11/13,2,531
2023/11/14,3,534
2023/11/15,1,535
2023/11/16,3,538
2023/11/17,1,539
2023/11/27,1,540
2023/11/30,1,541
2023/12/05,2,543
2023/12/06,2,545
2023/12/08,3,548
2023/12/10,1,549
2023/12/11,1,550
2023/12/13,1,551
2023/12/14,2,553
2023/12/19,1,554
2023/12/20,1,555
2023/12/24,1,556
2023/12/26,1,557
2023/12/28,1,558
2023/12/29,1,559
2024/01/02,1,560
2024/01/03,1,561
2024/01/05,1,562
2024/01/16,1,563
2024/01/21,1,564
2024/01/24,1,565
2024/01/25,1,566
2024/01/27,1,567
2024/01/29,1,568
2024/01/31,1,569
2024/02/01,1,570
2024/02/02,1,571
2024/02/06,1,572
2024/02/09,1,573
2024/02/13,1,574
2024/02/14,1,575
2024/02/18,1,576
2024/02/20,2,578
2024/02/22,2,580
2024/02/23,1,581
2024/02/24,1,582
2024/02/25,1,583
2024/02/28,1,584
2024/02/29,3,587
2024/03/01,1,588
2024/03/02,1,589
2024/03/03,2,591
2024/03/05,1,592
2024/03/11,1,593
2024/03/12,1,594
2024/03/14,1,595
2024/03/15,4,599
2024/03/19,3,602
2024/03/20,4,606
2024/03/21,4,610
2024/03/22,2,612
2024/03/25,2,614
2024/03/27,3,617
2024/03/28,2,619
2024/03/29,2,621
2024/03/30,1,622
2024/04/01,2,624
2024/04/02,1,625
2024/04/03,1,626
2024/04/04,3,629
2024/04/05,1,630
2024/04/08,3,633
2024/04/10,1,634
2024/04/11,1,635
2024/04/13,1,636
2024/04/16,1,637
2024/04/17,1,638
2024/04/18,1,639
2024/04/19,1,640
2024/04/22,1,641
2024/04/23,2,643
2024/04/25,2,645
2024/05/01,1,646
2024/05/04,1,647
2024/05/05,1,648
2024/05/06,1,649
2024/05/07,1,650
2024/05/08,2,652
2024/05/10,1,653
2024/05/11,1,654
2024/05/13,1,655
2024/05/14,2,657
2024/05/15,3,660
2024/05/19,2,662
2024/05/20,1,663
2024/05/21,2,665
2024/05/22,2,667
2024/05/23,1,668
2024/05/24,1,669
2024/05/26,1,670
2024/05/27,3,673
2024/05/29,1,674
2024/05/30,1,675
2024/05/31,2,677
2024/06/03,1,678
2024/06/05,4,682
2024/06/06,3,685
2024/06/07,1,686
2024/06/10,2,688
2024/06/11,1,689
2024/06/12,1,690
2024/06/13,1,691
2024/06/14,1,692
2024/06/15,1,693
2024/06/17,2,695
2024/06/21,1,696
2024/06/22,1,697
2024/06/23,1,698
2024/06/24,4,702
2024/06/26,5,707
2024/06/27,3,710
2024/06/28,3,713
2024/07/01,1,714
2024/07/02,1,715
2024/07/03,1,716
2024/07/04,1,717
2024/07/05,1,718
2024/07/08,2,720
2024/07/09,2,722
2024/07/10,2,724
2024/07/12,1,725
2024/07/13,1,726
2024/07/15,1,727
2024/07/17,2,729
2024/07/19,1,730
2024/07/20,1,731
2024/07/21,2,733
2024/07/22,2,735
2024/07/25,2,737
2024/07/26,4,741
2024/07/27,1,742
2024/07/28,1,743
2024/07/29,1,744
2024/07/31,1,745
2024/08/03,1,746
2024/08/05,1,747
2024/08/06,1,748
2024/08/08,2,750
2024/08/12,1,751
2024/08/13,2,753
2024/08/14,1,754
2024/08/20,1,755
2024/08/22,2,757
2024/08/25,2,759
2024/08/26,2,761
2024/08/30,2,763
2024/09/01,1,764
2024/09/02,1,765
2024/09/03,2,767
2024/09/04,1,768
2024/09/05,3,771
2024/09/08,1,772
2024/09/09,1,773
2024/09/11,1,774
2024/09/14,2,776
2024/09/18,1,777
2024/09/19,2,779
2024/09/20,3,782
2024/09/21,1,783
2024/09/23,2,785
2024/09/26,1,786
2024/09/27,1,787
2024/09/28,1,788
2024/09/29,1,789
2024/10/01,1,790
2024/10/03,1,791
2024/10/05,1,792
2024/10/08,2,794
2024/10/10,3,797
2024/10/13,1,798
2024/10/14,1,799
2024/10/16,2,801
2024/10/17,2,803
2024/10/18,5,808
2024/10/19,1,809
2024/10/22,1,810
2024/10/23,1,811
2024/10/25,3,814
2024/10/26,2,816
2024/10/28,2,818
2024/10/29,2,820
2024/10/30,1,821
2024/10/31,1,822
2024/11/01,1,823
2024/11/06,1,824
2024/11/07,3,827
2024/11/11,3,830
2024/11/12,1,831
2024/11/13,1,832
2024/11/14,2,834
2024/11/16,1,835
2024/11/18,2,837
2024/11/21,1,838
2024/11/22,3,841
2024/11/24,1,842
2024/11/25,3,845
2024/11/27,2,847
2024/11/28,1,848
2024/12/02,3,851
2024/12/03,2,853
2024/12/04,2,855
2024/12/05,1,856
2024/12/08,1,857
2024/12/09,1,858
2024/12/10,1,859
2024/12/11,3,862
2024/12/12,1,863
2024/12/13,1,864
2024/12/15,1,865
2024/12/16,1,866
2024/12/17,1,867
2024/12/18,1,868
2024/12/22,1,869
2024/12/23,2,871
2024/12/30,2,873
2025/01/02,1,874
2025/01/03,1,875
2025/01/05,1,876
2025/01/06,2,878
2025/01/08,1,879
2025/01/09,2,881
2025/01/10,2,883
2025/01/13,1,884
2025/01/15,1,885
2025/01/17,2,887
2025/01/21,1,888
2025/01/23,1,889
2025/01/24,1,890
2025/01/26,1,891
2025/01/27,1,892
2025/01/29,1,893
2025/01/31,1,894
2025/02/04,2,896
2025/02/05,2,898
2025/02/06,1,899
2025/02/07,1,900
2025/02/10,3,903
2025/02/11,1,904
2025/02/12,3,907
2025/02/13,1,908
2025/02/14,2,910
2025/02/15,1,911
2025/02/17,1,912
2025/02/20,2,914
2025/02/26,3,917
2025/02/28,1,918
2025/03/03,1,919
2025/03/05,1,920
2025/03/06,2,922
2025/03/10,2,924
2025/03/11,2,926
2025/03/13,1,927
2025/03/14,2,929
2025/03/16,1,930
2025/03/17,4,934
2025/03/18,1,935
2025/03/19,1,936
2025/03/21,1,937
2025/03/23,1,938
2025/03/24,4,942
2025/03/26,3,945
2025/04/01,2,947
2025/04/02,2,949
2025/04/04,1,950
2025/04/07,1,951
2025/04/08,1,952
2025/04/11,1,953
2025/04/16,2,955
2025/04/18,1,956
2025/04/21,1,957
2025/04/22,2,959
2025/04/23,1,960
2025/04/25,1,961
2025/04/28,1,962
2025/05/01,1,963
2025/05/05,1,964
2025/05/06,1,965
2025/05/08,1,966
2025/05/16,1,967
2025/05/17,1,968
2025/05/19,1,969
2025/05/22,1,970
2025/05/24,1,971
2025/05/26,3,974
2025/05/27,2,976
2025/05/28,3,979
2025/05/29,2,981
2025/05/30,1,982
2025/06/04,1,983
2025/06/11,4,987
2025/06/12,1,988
2025/06/13,3,991
2025/06/16,1,992
2025/06/18,1,993
2025/06/25,3,996
2025/06/26,3,999
2025/06/30,1,1000
2025/07/01,1,1001
2025/07/02,2,1003
2025/07/04,1,1004
2025/07/06,3,1007
2025/07/07,1,1008
2025/07/10,1,1009
2025/07/11,1,1010
2025/07/12,2,1012
2025/07/14,1,1013
2025/07/15,2,1015
2025/07/21,2,1017
2025/07/22,1,1018
2025/07/23,3,1021
2025/07/25,1,1022
2025/07/26,1,1023
2025/07/28,1,1024
2025/07/30,1,1025
2025/07/31,1,1026
2025/08/01,1,1027
2025/08/04,1,1028
2025/08/05,1,1029
2025/08/06,1,1030
2025/08/11,1,1031
2025/08/12,1,1032
2025/08/13,4,1036
2025/08/15,1,1037
2025/08/18,2,1039
2025/08/20,2,1041
2025/08/24,1,1042
2025/08/26,1,1043
2025/08/27,2,1045
2025/08/28,1,1046
2025/09/02,2,1048
2025/09/03,1,1049
2025/09/04,2,1051
2025/09/08,1,1052
2025/09/10,4,1056
2025/09/11,1,1057
2025/09/14,1,1058
2025/09/16,1,1059
2025/09/19,1,1060
2025/09/23,1,1061
2025/09/24,1,1062
2025/09/25,1,1063
2025/09/26,1,1064
2025/09/28,1,1065
2025/10/01,2,1067
2025/10/03,3,1070
2025/10/06,7,1077
2025/10/07,1,1078
2025/10/10,1,1079
2025/10/13,1,1080
2025/10/14,2,1082
2025/10/20,2,1084
2025/10/21,1,1085
